 time,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
3.3203125,3881.025546,4412.307584,4572.820401,4239.487076,4163.076821,4290.769126,4025.128107,4188.717846,4333.846048,4010.256312,4286.666562,4568.205016,4343.589637,4325.64092
3.328125,3879.487085,4412.307584,4567.692196,4235.384512,4164.102462,4294.358869,4029.743491,4191.281949,4335.384509,4012.820415,4287.179382,4566.666555,4342.051176,4320.512715
3.3359375,3874.8717,4402.051174,4558.974247,4227.179384,4177.948616,4294.87169,4029.230671,4194.358872,4336.41015,4008.717851,4282.563998,4558.461427,4332.820407,4309.743484
3.34375,3866.666572,4393.846046,4545.640914,4222.051179,4182.564,4298.461433,4024.102466,4187.179385,4332.820407,3991.794774,4275.897331,4547.692196,4327.692202,4301.538356
3.3515625,3861.025547,4393.333226,4539.487068,4226.153743,4180.512718,4310.256305,4027.692209,4183.589641,4331.794766,3988.205031,4273.846049,4545.128094,4326.666561,4298.974254
3.359375,3865.640931,4397.94861,4544.102453,4236.410153,4189.230667,4317.435792,4037.435799,4192.82041,4334.358868,4004.102466,4275.384511,4547.179376,4325.64092,4298.974254
3.3671875,3876.922982,4406.153738,4556.922965,4249.230665,4200.512718,4314.871689,4033.333235,4194.358872,4335.89733,4009.743492,4279.487075,4554.358863,4329.230663,4301.025536
3.375,3885.640931,4410.769123,4570.256298,4258.974255,4200.512718,4313.846048,4023.589645,4186.153744,4335.384509,4004.102466,4289.230664,4564.102452,4335.89733,4310.256305
3.3828125,3893.333238,4408.717841,4574.871683,4253.84605,4198.974256,4310.256305,4018.46144,4181.538359,4333.846048,4003.076825,4296.922972,4567.179375,4335.89733,4319.487074
3.390625,3901.025546,4412.307584,4577.435786,4245.640922,4196.922974,4304.102459,4012.307594,4177.948616,4331.794766,4007.179389,4299.487074,4569.743478,4337.948612,4323.589638
3.3984375,3906.666571,4421.538353,4587.692196,4254.35887,4186.666564,4305.1281,4012.307594,4179.999898,4333.333227,4014.358876,4306.153741,4576.410145,4347.179381,4330.769125
3.40625,3911.794776,4422.563994,4597.948606,4266.153742,4176.922975,4305.64092,4014.871697,4182.564,4333.846048,4014.358876,4310.256305,4576.410145,4348.205022,4338.974253
3.4140625,3911.794776,4418.974251,4591.79476,4263.589639,4173.846052,4301.538356,4008.20503,4171.79477,4330.256304,4004.102466,4304.102459,4564.102452,4337.435791,4340.512714
3.421875,3901.538366,4412.820405,4579.487068,4254.35887,4164.615283,4295.38451,3999.999902,4159.999898,4327.692202,3996.410159,4293.333228,4552.307581,4327.179381,4331.281945
3.4296875,3895.38452,4401.025533,4569.743478,4251.794768,4153.333232,4294.87169,4000.512723,4156.410155,4331.281945,3995.897338,4286.153741,4543.076812,4324.102458,4318.461433
3.4375,3897.435802,4393.846046,4566.666555,4253.333229,4153.333232,4302.563997,4002.051184,4156.922975,4336.41015,3998.461441,4287.692203,4543.076812,4326.15374,4317.435792
3.4453125,3891.281956,4392.307585,4561.025529,4254.871691,4156.922975,4309.230664,4008.717851,4168.205026,4335.89733,4000.512723,4292.820408,4545.128094,4327.179381,4319.999894
3.453125,3882.051187,4388.205021,4551.79476,4254.35887,4148.717847,4306.153741,4017.94862,4174.358872,4331.281945,3995.384518,4288.717844,4539.487068,4318.974253,4310.769125
3.4609375,3880.512726,4386.666559,4547.179376,4251.794768,4148.205027,4306.153741,4023.589645,4173.333231,4333.333227,3995.384518,4283.589639,4532.307581,4315.38451,4305.1281
3.46875,3885.640931,4392.820405,4555.384504,4251.794768,4156.922975,4314.358869,4025.640927,4182.564,4338.974253,4002.051184,4290.256305,4538.461427,4322.563997,4311.794766
3.4765625,3888.717854,4400.512713,4561.53835,4255.384511,4155.897334,4319.487074,4030.256312,4191.281949,4335.89733,3999.487082,4296.922972,4544.102453,4327.179381,4312.307587
3.484375,3897.435802,4405.640918,4566.666555,4260.512716,4154.871693,4321.538356,4034.871696,4182.564,4329.230663,3993.846056,4298.461433,4545.128094,4327.179381,4313.333228
3.4921875,3904.102469,4407.6922,4573.333222,4264.61528,4168.717847,4321.538356,4030.256312,4177.435795,4332.307586,3998.974261,4306.153741,4546.666555,4330.769125,4319.999894
3.5,3901.538366,4407.179379,4577.435786,4265.128101,4177.948616,4318.974253,4018.974261,4179.487077,4337.435791,4005.640928,4310.256305,4549.230658,4333.333227,4317.435792
3.5078125,3899.487084,4405.640918,4581.025529,4259.999896,4170.256308,4316.410151,4014.871697,4176.922975,4336.922971,4010.256312,4310.256305,4549.743478,4332.820407,4311.281946
3.515625,3907.692212,4407.6922,4584.102452,4255.897332,4169.743488,4315.89733,4018.974261,4184.615282,4339.487073,4017.94862,4317.435792,4551.28194,4335.384509,4317.435792
3.5234375,3914.871699,4411.794764,4587.179375,4256.922973,4175.384513,4314.358869,4021.025543,4196.410154,4343.076817,4022.051184,4322.051176,4554.871683,4336.922971,4324.102458
3.53125,3911.794776,4411.794764,4586.666555,4257.948614,4173.333231,4313.846048,4020.512722,4195.384513,4340.512714,4021.025543,4317.948612,4553.333222,4335.384509,4317.435792
3.5390625,3908.205033,4406.153738,4579.999888,4254.35887,4174.358872,4316.410151,4019.487081,4192.30759,4337.435791,4015.897338,4312.307587,4547.692196,4332.820407,4305.64092
3.546875,3910.256315,4404.102456,4574.358863,4254.871691,4175.384513,4323.076817,4030.769132,4204.615282,4339.487073,4012.307594,4312.820407,4544.615273,4332.307586,4301.538356
3.5546875,3910.256315,4411.794764,4579.999888,4257.948614,4167.692206,4330.769125,4046.153747,4217.435794,4339.487073,4016.410158,4318.461433,4545.640914,4334.358868,4304.615279
3.5625,3907.179392,4417.435789,4581.025529,4255.384511,4167.692206,4339.487073,4045.128106,4214.358871,4337.435791,4017.94862,4318.974253,4541.02553,4335.89733,4307.692202
3.5703125,3910.256315,4412.307584,4575.897324,4251.794768,4170.769129,4341.538355,4030.769132,4199.487077,4336.41015,4008.717851,4312.307587,4538.974248,4333.846048,4307.179382
3.578125,3915.89734,4411.281943,4573.846042,4253.333229,4159.487078,4337.435791,4024.102466,4188.205026,4333.333227,4002.564005,4310.256305,4539.487068,4332.307586,4307.179382
3.5859375,3917.948622,4415.897328,4577.948606,4257.948614,4144.615283,4337.948612,4028.20503,4186.153744,4329.230663,3999.999902,4312.307587,4539.487068,4331.794766,4309.743484
3.59375,3919.487084,4421.025533,4583.589632,4263.076819,4147.179386,4343.076817,4035.897337,4192.82041,4331.794766,4003.076825,4314.358869,4543.076812,4333.333227,4314.358869
3.6015625,3927.179391,4430.769122,4591.79476,4267.692203,4152.307591,4338.461432,4034.871696,4202.564,4337.948612,4012.307594,4322.563997,4553.846042,4337.948612,4321.025535
3.609375,3935.384519,4439.487071,4594.871683,4271.281947,4145.640924,4326.666561,4023.589645,4207.179384,4338.461432,4019.999902,4333.333227,4555.897324,4339.999894,4327.692202
3.6171875,3933.846058,4436.922968,4593.333221,4266.153742,4140.512719,4316.922971,4011.281953,4207.692205,4336.41015,4016.410158,4330.769125,4551.28194,4336.922971,4323.589638
3.625,3925.128109,4436.922968,4591.79476,4258.461434,4140.512719,4314.871689,4010.256312,4209.230666,4337.948612,4013.333235,4322.563997,4548.717837,4334.358868,4316.410151
3.6328125,3918.974263,4445.640917,4587.692196,4256.922973,4137.435796,4318.461433,4015.384517,4210.256307,4339.999894,4017.94862,4318.974253,4542.563991,4332.307586,4312.820407
3.640625,3910.769135,4442.051173,4575.384504,4252.307588,4136.922976,4322.563997,4014.871697,4201.538359,4337.435791,4012.307594,4311.281946,4529.743479,4323.076817,4302.051177
3.6484375,3900.512725,4429.230661,4560.512709,4239.999896,4144.615283,4323.076817,4011.794774,4186.666564,4332.820407,3995.384518,4293.333228,4514.871684,4312.820407,4289.743485
3.65625,3895.38452,4427.692199,4556.922965,4236.922973,4146.153745,4325.64092,4014.871697,4177.948616,4329.230663,3984.102467,4282.563998,4509.230659,4308.717843,4286.666562
3.6640625,3899.487084,4437.435789,4557.435786,4248.717845,4145.640924,4335.89733,4022.051184,4176.922975,4329.230663,3987.17939,4289.743485,4512.820402,4313.846048,4294.358869
3.671875,3907.179392,4440.512712,4562.563991,4256.922973,4151.79477,4344.102458,4027.179389,4178.974257,4332.307586,3991.794774,4301.538356,4522.563992,4320.512715,4310.256305
3.6796875,3912.820417,4434.871686,4568.717837,4256.922973,4156.922975,4352.307586,4033.333235,4187.692205,4336.922971,3995.384518,4307.179382,4530.256299,4324.102458,4322.563997
3.6875,3914.358879,4430.769122,4573.846042,4254.871691,4154.871693,4362.051175,4034.358876,4191.794769,4336.922971,4001.538364,4310.769125,4537.435786,4326.666561,4324.615279
3.6953125,3923.076827,4441.025532,4579.999888,4255.384511,4150.256309,4362.051175,4030.769132,4186.666564,4332.820407,4008.717851,4321.025535,4546.153735,4334.871689,4335.89733
3.703125,3937.435801,4460.512711,4595.384503,4260.512716,4147.692206,4350.256304,4026.666568,4184.102462,4327.692202,4008.717851,4331.794766,4557.435786,4341.025535,4351.794765
3.7109375,3926.666571,4466.666557,4597.948606,4266.153742,4150.256309,4341.538355,4023.076825,4190.769128,4329.230663,4006.153748,4331.281945,4554.871683,4337.435791,4350.256304
3.71875,3901.025546,4461.025532,4589.230657,4262.563998,4147.692206,4336.922971,4019.999902,4201.538359,4334.871689,4011.281953,4327.692202,4546.666555,4330.769125,4343.076817
3.7265625,3890.256315,4460.512711,4581.53835,4253.333229,4137.948617,4332.820407,4024.615286,4212.82041,4338.461432,4017.94862,4329.743484,4545.128094,4328.205022,4340.512714
3.734375,3891.281956,4459.48707,4574.871683,4252.307588,4132.820412,4337.948612,4032.820414,4216.410153,4338.461432,4013.846056,4327.692202,4541.53835,4327.692202,4332.820407
3.7421875,3889.743495,4454.358865,4567.179375,4256.922973,4132.820412,4346.15374,4032.307594,4211.794769,4337.435791,4008.20503,4320.512715,4528.205017,4324.102458,4324.102458
3.75,3894.358879,4451.281942,4565.640914,4258.974255,4133.333232,4344.102458,4027.692209,4209.230666,4336.922971,4010.256312,4318.461433,4521.538351,4324.615279,4323.076817
3.7578125,3903.076828,4447.179378,4565.128093,4257.435793,4134.871694,4338.974253,4027.692209,4205.128102,4336.41015,4009.230671,4318.461433,4520.51271,4328.717843,4324.102458
3.765625,3909.230674,4443.589635,4557.948606,4255.897332,4136.410155,4343.589637,4027.179389,4193.846051,4334.358868,4003.589646,4314.871689,4519.487069,4327.692202,4325.64092
3.7734375,3916.410161,4450.769122,4553.333222,4256.410152,4132.820412,4346.66656,4021.025543,4182.564,4334.358868,3999.487082,4313.333228,4520.51271,4326.666561,4330.769125
3.78125,3925.128109,4461.025532,4554.358863,4262.563998,4126.153745,4347.179381,4019.999902,4177.435795,4338.461432,4003.076825,4318.974253,4524.102453,4334.871689,4341.025535
3.7890625,3933.846058,4468.205019,4562.05117,4270.256306,4128.717848,4355.384509,4022.051184,4176.410154,4337.435791,4007.69221,4326.15374,4532.307581,4345.128099,4348.717842
3.796875,3938.974263,4475.384506,4568.717837,4271.281947,4133.846053,4361.538355,4019.999902,4186.153744,4334.358868,4007.69221,4328.717843,4536.922966,4347.692201,4350.769124
3.8046875,3944.102468,4483.076813,4575.897324,4268.717844,4129.230668,4355.384509,4021.025543,4198.974256,4335.89733,4005.640928,4327.692202,4537.435786,4345.640919,4349.230663
3.8125,3947.692211,4495.384505,4583.589632,4270.769126,4125.640925,4349.743483,4023.076825,4202.051179,4336.41015,4010.256312,4331.794766,4543.076812,4348.717842,4348.205022
3.8203125,3944.615288,4509.743479,4589.743478,4273.333229,4129.743489,4349.743483,4017.435799,4194.871692,4333.333227,4008.20503,4333.333227,4546.666555,4347.179381,4343.076817
3.828125,3933.333237,4511.794761,4585.128093,4267.692203,4130.256309,4347.179381,4014.871697,4190.256308,4330.256304,3997.4358,4325.128099,4536.922966,4338.974253,4333.333227
3.8359375,3925.128109,4505.128095,4575.384504,4261.538357,4125.128104,4342.051176,4019.487081,4188.205026,4329.743484,3994.358877,4313.333228,4529.230658,4333.846048,4322.051176
3.84375,3917.435802,4503.589633,4565.640914,4256.922973,4125.128104,4345.128099,4020.512722,4182.564,4329.743484,3991.794774,4304.102459,4521.538351,4330.769125,4309.230664
3.8515625,3908.205033,4504.615274,4556.410145,4253.333229,4117.948617,4349.230663,4012.307594,4170.256308,4327.179381,3979.999903,4293.846049,4508.717838,4322.051176,4300.512715
3.859375,3902.051187,4503.076813,4546.153735,4256.922973,4107.692207,4347.179381,4003.589646,4157.435796,4325.128099,3975.384518,4286.666562,4498.461428,4317.435792,4301.538356
3.8671875,3901.538366,4503.076813,4543.589632,4259.487075,4108.205028,4345.128099,3999.999902,4148.717847,4326.666561,3977.4358,4286.153741,4497.435787,4318.974253,4305.1281
3.875,3900.512725,4502.563992,4545.640914,4254.871691,4113.333233,4350.769124,4005.640928,4151.28195,4330.256304,3980.512723,4291.794767,4497.435787,4321.538356,4307.179382
3.8828125,3902.564007,4500.51271,4549.230658,4255.897332,4110.25631,4357.948611,4009.743492,4155.897334,4331.281945,3987.69221,4302.563997,4499.487069,4326.15374,4315.38451
3.890625,3906.153751,4496.410146,4551.79476,4258.974255,4105.128105,4357.948611,4004.615287,4147.179386,4327.692202,3989.743492,4306.153741,4500.51271,4330.769125,4323.589638
3.8984375,3909.230674,4493.333223,4553.333222,4255.384511,4106.666566,4354.358868,4002.051184,4142.564001,4327.179381,3986.666569,4303.076818,4499.487069,4329.743484,4325.128099
3.90625,3913.333238,4501.025531,4562.05117,4262.051178,4109.230669,4356.41015,4011.281953,4155.384514,4332.307586,3990.769133,4310.769125,4504.615274,4329.743484,4328.205022
3.9140625,3923.589648,4514.871684,4573.846042,4280.512716,4113.846053,4361.025534,4020.512722,4170.256308,4334.358868,4000.512723,4325.64092,4510.2563,4339.487073,4337.435791
3.921875,3934.358878,4517.948607,4585.640914,4287.692203,4127.179386,4358.974252,4021.025543,4179.999898,4333.333227,4008.717851,4331.794766,4517.435787,4351.281945,4343.076817
3.9296875,3937.435801,4506.153736,4591.79476,4289.230664,4143.076822,4356.41015,4021.538363,4191.281949,4336.922971,4015.384517,4331.794766,4521.02553,4358.461432,4342.051176
3.9375,3936.41016,4494.358864,4596.410144,4298.974254,4148.205027,4356.92297,4022.564004,4196.410154,4337.948612,4014.871697,4333.333227,4518.974248,4362.051175,4337.435791
3.9453125,3938.461442,4496.410146,4593.846042,4303.076818,4151.28195,4358.974252,4025.128107,4201.538359,4335.89733,4011.281953,4332.820407,4511.794761,4365.128098,4330.256304
3.953125,3935.384519,4495.897326,4583.589632,4291.281946,4162.05118,4361.025534,4024.615286,4202.564,4335.384509,4003.076825,4321.538356,4499.487069,4358.974252,4312.307587
3.9609375,3921.538366,4481.538352,4570.256298,4281.538357,4167.692206,4364.102457,4023.076825,4191.281949,4334.358868,3993.846056,4302.563997,4482.563993,4349.230663,4291.281946
3.96875,3913.846058,4469.23066,4563.589632,4280.512716,4163.076821,4367.17938,4023.076825,4181.538359,4329.743484,3988.205031,4292.820408,4474.358865,4347.179381,4284.61528
3.9765625,3914.871699,4467.692198,4562.563991,4275.384511,4158.461437,4370.769124,4026.666568,4179.487077,4328.205022,3986.666569,4294.87169,4474.358865,4348.717842,4291.794767
3.984375,3915.38452,4463.076814,4565.640914,4270.769126,4159.999898,4382.563995,4029.743491,4174.871693,4330.256304,3987.17939,4294.358869,4476.410147,4350.256304,4296.410151
3.9921875,3915.38452,4456.410147,4567.179375,4270.769126,4166.666565,4401.025533,4031.794773,4173.333231,4333.333227,3992.307595,4292.307587,4476.410147,4354.358868,4294.87169
4,3916.922981,4458.461429,4564.102452,4269.230665,4159.999898,4406.666559,4033.846055,4179.487077,4334.358868,3996.410159,4298.974254,4478.974249,4362.563996,4292.820408
4.0078125,3917.948622,4465.640916,4565.128093,4270.256306,4135.384514,4396.410149,4033.333235,4177.948616,4332.307586,3994.358877,4305.64092,4482.563993,4372.307585,4294.358869
4.015625,3919.999904,4466.153737,4567.692196,4270.769126,4117.435797,4393.333226,4028.20503,4165.640924,4328.205022,3989.743492,4303.076818,4485.640916,4378.461431,4296.410151
4.0234375,3923.076827,4468.717839,4572.820401,4267.179383,4104.615284,4394.358867,4019.487081,4156.922975,4327.179381,3990.769133,4304.102459,4488.717839,4382.051175,4297.435792
4.03125,3926.666571,4479.48707,4583.076811,4268.717844,4086.153746,4385.640918,4017.94862,4165.128103,4329.743484,3996.922979,4315.89733,4493.333223,4391.281944,4301.538356
4.0390625,3932.820417,4485.640916,4591.79476,4272.307588,4074.358875,4379.999893,4022.564004,4182.05118,4332.820407,3999.999902,4322.563997,4496.410146,4398.461431,4306.153741
4.046875,3937.948622,4485.640916,4588.717837,4275.897331,4070.769131,4384.615277,4022.051184,4191.281949,4336.41015,4003.589646,4318.974253,4491.281941,4397.43579,4309.743484
4.0546875,3936.41016,4484.615275,4587.692196,4279.999895,4058.97426,4387.17938,4017.435799,4187.692205,4337.435791,4004.102466,4314.358869,4488.205018,4395.384508,4312.820407
4.0625,3930.769135,4483.589634,4587.692196,4276.410152,4052.307593,4389.743482,4021.538363,4188.717846,4333.846048,3999.999902,4313.333228,4486.153736,4396.922969,4315.89733
4.0703125,3930.256314,4485.640916,4586.153734,4267.692203,4048.71785,4394.358867,4027.692209,4191.281949,4330.769125,3992.307595,4309.743484,4480.512711,4392.307585,4314.358869
4.078125,3932.307596,4489.230659,4584.615273,4269.230665,4032.820414,4398.974251,4028.20503,4186.666564,4331.794766,3989.230672,4304.102459,4473.333224,4386.666559,4311.794766
4.0859375,3934.871699,4484.615275,4589.230657,4270.256306,4027.179389,4404.102456,4031.281953,4185.128103,4335.384509,3992.820415,4301.025536,4471.281942,4384.102457,4309.230664
4.09375,3936.922981,4478.461429,4591.281939,4260.512716,4043.589645,4411.281943,4037.435799,4191.794769,4335.384509,3996.410159,4304.102459,4472.307583,4383.076816,4304.615279
